date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Result(home_team),,home advantage,,home-score(skaliert),away_score(skaliert)
19/03/2000,Dominica,Haiti,1,3,FIFA World Cup qualification,Roseau,Dominica,FALSE,-1,,1,,0.032258065,0.142857143
19/03/2000,Montserrat,Dominican Republic,1,3,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,TRUE,-1,,0,,0.032258065,0.142857143
19/03/2000,Nicaragua,Panama,0,2,FIFA World Cup qualification,Diriamba,Nicaragua,FALSE,-1,,1,,0,0.095238095
19/03/2000,Suriname,Saint Lucia,1,0,FIFA World Cup qualification,Paramaribo,Suriname,FALSE,1,,1,,0.032258065,0
19/03/2000,United States Virgin Islands,Saint Vincent and the Grenadines,1,5,FIFA World Cup qualification,Frederiksted,United States Virgin Islands,FALSE,-1,,1,,0.032258065,0.238095238
20/03/2000,Bahrain,Kazakhstan,0,1,Friendly,Manama,Bahrain,FALSE,-1,,1,,0,0.047619048
21/03/2000,Namibia,Zimbabwe,2,1,Friendly,Windhoek,Namibia,FALSE,1,,1,,0.064516129,0.047619048
21/03/2000,Saint Kitts and Nevis,Turks and Caicos Islands,6,0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE,1,,1,,0.193548387,0
22/03/2000,Bahrain,Qatar,1,0,Friendly,Manama,Bahrain,FALSE,1,,1,,0.032258065,0
22/03/2000,Chile,Honduras,5,2,Friendly,Santiago,Chile,FALSE,1,,1,,0.161290323,0.095238095
22/03/2000,Cyprus,Iran,0,0,Friendly,Nicosia,Cyprus,FALSE,0,,1,,0,0
24/03/2000,Gambia,Mauritania,0,0,Friendly,Banjul,Gambia,FALSE,0,,1,,0,0
25/03/2000,Bahrain,Jordan,1,1,Friendly,Manama,Bahrain,FALSE,0,,1,,0.032258065,0.047619048
25/03/2000,Malaysia,Taiwan,3,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,FALSE,1,,1,,0.096774194,0
25/03/2000,Tanzania,Malawi,1,1,Friendly,Morogoro,Tanzania,FALSE,0,,1,,0.032258065,0.047619048
25/03/2000,Thailand,North Korea,0,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,TRUE,0,,0,,0,0
25/03/2000,Zambia,Botswana,3,0,COSAFA Cup,Lusaka,Zambia,FALSE,1,,1,,0.096774194,0
25/03/2000,Alderney,Jersey,0,10,Muratti Vase,Alderney,Alderney,FALSE,-1,,1,,0,0.476190476
26/03/2000,Tanzania,Malawi,4,3,Friendly,Dar es Salaam,Tanzania,FALSE,1,,1,,0.129032258,0.142857143
27/03/2000,Malaysia,North Korea,1,1,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,FALSE,0,,1,,0.032258065,0.047619048
27/03/2000,Thailand,Taiwan,2,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,TRUE,1,,0,,0.064516129,0
28/03/2000,Colombia,Brazil,0,0,FIFA World Cup qualification,Bogotá,Colombia,FALSE,0,,1,,0,0
28/03/2000,El Salvador,Haiti,3,1,Friendly,San Salvador,El Salvador,FALSE,1,,1,,0.096774194,0.047619048
28/03/2000,Malta,Northern Ireland,0,3,Friendly,Attard,Malta,FALSE,-1,,1,,0,0.142857143
28/03/2000,Serbia,China PR,1,0,Friendly,Belgrade,Yugoslavia,FALSE,1,,0,,0.032258065,0
29/03/2000,Argentina,Chile,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE,1,,1,,0.129032258,0.047619048
29/03/2000,Austria,Sweden,1,1,Friendly,Graz,Austria,FALSE,0,,1,,0.032258065,0.047619048
29/03/2000,Belgium,Netherlands,2,2,Friendly,Brussels,Belgium,FALSE,0,,1,,0.064516129,0.095238095
29/03/2000,Bosnia and Herzegovina,North Macedonia,1,0,Friendly,Zenica,Bosnia and Herzegovina,FALSE,1,,1,,0.032258065,0
29/03/2000,Bulgaria,Belarus,4,1,Friendly,Sofia,Bulgaria,FALSE,1,,1,,0.129032258,0.047619048
29/03/2000,Croatia,Germany,1,1,Friendly,Zagreb,Croatia,FALSE,0,,1,,0.032258065,0.047619048
29/03/2000,Czech Republic,Australia,3,1,Friendly,Teplice,Czech Republic,FALSE,1,,1,,0.096774194,0.047619048
29/03/2000,Ecuador,Venezuela,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE,1,,1,,0.064516129,0
29/03/2000,Greece,Romania,2,0,Friendly,Athens,Greece,FALSE,1,,1,,0.064516129,0
29/03/2000,Hungary,Poland,0,0,Friendly,Debrecen,Hungary,FALSE,0,,1,,0,0
29/03/2000,Israel,Georgia,1,1,Friendly,Ashkelon,Israel,FALSE,0,,1,,0.032258065,0.047619048
29/03/2000,Malaysia,Thailand,3,2,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,FALSE,1,,1,,0.096774194,0.095238095
29/03/2000,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru,FALSE,1,,1,,0.064516129,0
29/03/2000,Portugal,Denmark,2,1,Friendly,Leiria,Portugal,FALSE,1,,1,,0.064516129,0.047619048
29/03/2000,Scotland,France,0,2,Friendly,Glasgow,Scotland,FALSE,-1,,1,,0,0.095238095
29/03/2000,Spain,Italy,2,0,Friendly,Barcelona,Spain,FALSE,1,,1,,0.064516129,0
29/03/2000,Switzerland,Norway,2,2,Friendly,Lugano,Switzerland,FALSE,0,,1,,0.064516129,0.095238095
29/03/2000,Uruguay,Bolivia,1,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE,1,,1,,0.032258065,0
29/03/2000,Wales,Finland,1,2,Friendly,Cardiff,Wales,FALSE,-1,,1,,0.032258065,0.095238095
31/03/2000,Gambia,Mauritania,0,0,Friendly,Banjul,Gambia,FALSE,0,,1,,0,0
31/03/2000,Jordan,Kazakhstan,0,1,AFC Asian Cup qualification,Doha,Qatar,TRUE,-1,,0,,0,0.047619048
31/03/2000,Maldives,Iran,0,8,AFC Asian Cup qualification,Damascus,Syria,TRUE,-1,,0,,0,0.380952381
31/03/2000,Qatar,Palestine,1,0,AFC Asian Cup qualification,Doha,Qatar,FALSE,1,,1,,0.032258065,0
31/03/2000,Syria,Bahrain,1,0,AFC Asian Cup qualification,Damascus,Syria,FALSE,1,,1,,0.032258065,0
01/04/2000,Aruba,Barbados,1,3,FIFA World Cup qualification,Oranjestad,Aruba,FALSE,-1,,1,,0.032258065,0.142857143
01/04/2000,Haiti,Bahamas,9,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE,1,,1,,0.290322581,0
01/04/2000,Zambia,Kenya,1,0,Friendly,Lusaka,Zambia,FALSE,1,,1,,0.032258065,0
02/04/2000,Bahrain,Maldives,4,1,AFC Asian Cup qualification,Damascus,Syria,TRUE,1,,0,,0.129032258,0.047619048
02/04/2000,Cuba,Suriname,1,0,FIFA World Cup qualification,Havana,Cuba,FALSE,1,,1,,0.032258065,0
02/04/2000,Guatemala,El Salvador,0,1,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE,-1,,1,,0,0.047619048
02/04/2000,Palestine,Pakistan,2,0,AFC Asian Cup qualification,Doha,Qatar,TRUE,1,,0,,0.064516129,0
02/04/2000,Panama,Honduras,1,0,FIFA World Cup qualification,Panama City,Panama,FALSE,1,,1,,0.032258065,0
02/04/2000,Qatar,Kazakhstan,3,1,AFC Asian Cup qualification,Doha,Qatar,FALSE,1,,1,,0.096774194,0.047619048
02/04/2000,Syria,Iran,0,1,AFC Asian Cup qualification,Damascus,Syria,FALSE,-1,,1,,0,0.047619048
02/04/2000,Trinidad and Tobago,Dominican Republic,3,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE,1,,1,,0.096774194,0
04/04/2000,Bahrain,Iran,1,0,AFC Asian Cup qualification,Damascus,Syria,TRUE,1,,0,,0.032258065,0
04/04/2000,Malaysia,Taiwan,2,3,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,-1,,0,,0.064516129,0.142857143
04/04/2000,Palestine,Jordan,1,5,AFC Asian Cup qualification,Doha,Qatar,TRUE,-1,,0,,0.032258065,0.238095238
04/04/2000,Qatar,Pakistan,5,0,AFC Asian Cup qualification,Doha,Qatar,FALSE,1,,1,,0.161290323,0
04/04/2000,Syria,Maldives,6,0,AFC Asian Cup qualification,Damascus,Syria,FALSE,1,,1,,0.193548387,0
04/04/2000,Thailand,North Korea,5,3,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,1,,1,,0.161290323,0.142857143
05/04/2000,Myanmar,Mongolia,2,0,AFC Asian Cup qualification,Seoul,South Korea,TRUE,1,,0,,0.064516129,0
05/04/2000,South Korea,Laos,9,0,AFC Asian Cup qualification,Seoul,South Korea,FALSE,1,,1,,0.290322581,0
06/04/2000,Kazakhstan,Palestine,2,0,AFC Asian Cup qualification,Doha,Qatar,TRUE,1,,0,,0.064516129,0
06/04/2000,Malaysia,North Korea,1,4,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,-1,,0,,0.032258065,0.19047619
06/04/2000,Pakistan,Jordan,0,5,AFC Asian Cup qualification,Doha,Qatar,TRUE,-1,,0,,0,0.238095238
06/04/2000,Thailand,Taiwan,1,0,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,1,,1,,0.032258065,0
07/04/2000,Myanmar,Laos,4,0,AFC Asian Cup qualification,Seoul,South Korea,TRUE,1,,0,,0.129032258,0
07/04/2000,Djibouti,DR Congo,1,1,FIFA World Cup qualification,Djibouti,Djibouti,FALSE,0,,1,,0.032258065,0.047619048
07/04/2000,South Korea,Mongolia,6,0,AFC Asian Cup qualification,Seoul,South Korea,FALSE,1,,1,,0.193548387,0
07/04/2000,Mauritania,Tunisia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE,-1,,1,,0.032258065,0.095238095
08/04/2000,Central African Republic,Zimbabwe,0,1,FIFA World Cup qualification,Bangui,Central African Republic,FALSE,-1,,1,,0,0.047619048
08/04/2000,Botswana,Zambia,0,1,FIFA World Cup qualification,Gaborone,Botswana,FALSE,-1,,1,,0,0.047619048
08/04/2000,Fiji,Papua New Guinea,5,0,Oceania Nations Cup qualification,Suva,Fiji,FALSE,1,,1,,0.161290323,0
08/04/2000,Guinea-Bissau,Togo,0,0,FIFA World Cup qualification,Bissau,Guinea-Bissau,FALSE,0,,1,,0,0
08/04/2000,Madagascar,Gabon,2,0,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE,1,,1,,0.064516129,0
08/04/2000,Malawi,Kenya,2,0,FIFA World Cup qualification,Blantyre,Malawi,FALSE,1,,1,,0.064516129,0
08/04/2000,New Caledonia,Solomon Islands,4,2,Oceania Nations Cup qualification,Suva,Fiji,TRUE,1,,0,,0.129032258,0.095238095
08/04/2000,Pakistan,Kazakhstan,0,4,AFC Asian Cup qualification,Doha,Qatar,TRUE,-1,,0,,0,0.19047619
08/04/2000,Qatar,Jordan,2,2,AFC Asian Cup qualification,Doha,Qatar,FALSE,0,,1,,0.064516129,0.095238095
08/04/2000,São Tomé and Príncipe,Sierra Leone,2,0,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,FALSE,1,,1,,0.064516129,0
08/04/2000,Seychelles,Namibia,1,1,FIFA World Cup qualification,Victoria,Seychelles,FALSE,0,,1,,0.032258065,0.047619048
08/04/2000,Tanzania,Ghana,0,1,FIFA World Cup qualification,Arusha,Tanzania,FALSE,-1,,1,,0,0.047619048
08/04/2000,Thailand,Malaysia,3,2,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,1,,1,,0.096774194,0.095238095
08/04/2000,Uganda,Guinea,4,4,FIFA World Cup qualification,Kampala,Uganda,FALSE,0,,1,,0.129032258,0.19047619
09/04/2000,Benin,Senegal,1,1,FIFA World Cup qualification,Cotonou,Benin,FALSE,0,,1,,0.032258065,0.047619048
09/04/2000,Cape Verde,Algeria,0,0,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE,0,,1,,0,0
09/04/2000,Chad,Liberia,0,1,FIFA World Cup qualification,N'Djamena,Chad,FALSE,-1,,1,,0,0.047619048
09/04/2000,Equatorial Guinea,Congo,1,3,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE,-1,,1,,0.032258065,0.142857143
09/04/2000,Eritrea,Nigeria,0,0,FIFA World Cup qualification,Asmara,Eritrea,FALSE,0,,1,,0,0
09/04/2000,Ethiopia,Burkina Faso,2,1,FIFA World Cup qualification,Addis Ababa,Ethiopia,FALSE,1,,1,,0.064516129,0.047619048
09/04/2000,Gambia,Morocco,0,1,FIFA World Cup qualification,Bakau,Gambia,FALSE,-1,,1,,0,0.047619048
09/04/2000,Iran,Bahrain,3,0,AFC Asian Cup qualification,Tehran,Iran,FALSE,1,,1,,0.096774194,0
09/04/2000,South Korea,Myanmar,4,0,AFC Asian Cup qualification,Seoul,South Korea,FALSE,1,,1,,0.129032258,0
09/04/2000,Laos,Mongolia,2,1,AFC Asian Cup qualification,Seoul,South Korea,TRUE,1,,0,,0.064516129,0.047619048
09/04/2000,Lesotho,South Africa,0,2,FIFA World Cup qualification,Maseru,Lesotho,FALSE,-1,,1,,0,0.095238095
09/04/2000,Libya,Mali,3,0,FIFA World Cup qualification,Tripoli,Libya,FALSE,1,,1,,0.096774194,0
09/04/2000,Rwanda,Ivory Coast,2,2,FIFA World Cup qualification,Kigali,Rwanda,FALSE,0,,1,,0.064516129,0.095238095
09/04/2000,Sudan,Mozambique,1,0,FIFA World Cup qualification,Omdurman,Sudan,FALSE,1,,1,,0.032258065,0
09/04/2000,Eswatini,Angola,0,1,FIFA World Cup qualification,Lobamba,Swaziland,FALSE,-1,,0,,0,0.047619048
09/04/2000,Syria,Maldives,2,1,AFC Asian Cup qualification,Tehran,Iran,TRUE,1,,0,,0.064516129,0.047619048
09/04/2000,Egypt,Mauritius,2,0,FIFA World Cup qualification,Cairo,Egypt,FALSE,1,,1,,0.064516129,0
10/04/2000,Fiji,New Caledonia,2,1,Oceania Nations Cup qualification,Suva,Fiji,FALSE,1,,1,,0.064516129,0.047619048
10/04/2000,Solomon Islands,Vanuatu,2,1,Oceania Nations Cup qualification,Suva,Fiji,TRUE,1,,0,,0.064516129,0.047619048
11/04/2000,Bahrain,Maldives,1,0,AFC Asian Cup qualification,Tehran,Iran,TRUE,1,,0,,0.032258065,0
11/04/2000,Fiji,Vanuatu,4,1,Oceania Nations Cup qualification,Suva,Fiji,FALSE,1,,1,,0.129032258,0.047619048
11/04/2000,Iran,Syria,1,1,AFC Asian Cup qualification,Tehran,Iran,FALSE,0,,1,,0.032258065,0.047619048
11/04/2000,New Caledonia,Papua New Guinea,6,1,Oceania Nations Cup qualification,Suva,Fiji,TRUE,1,,0,,0.193548387,0.047619048
12/04/2000,Ethiopia,DR Congo,1,2,Friendly,Addis Ababa,Ethiopia,FALSE,-1,,1,,0.032258065,0.095238095
13/04/2000,Bahrain,Syria,0,1,AFC Asian Cup qualification,Tehran,Iran,TRUE,-1,,0,,0,0.047619048
13/04/2000,Iran,Maldives,3,0,AFC Asian Cup qualification,Tehran,Iran,FALSE,1,,1,,0.096774194,0
13/04/2000,Solomon Islands,Papua New Guinea,4,2,Oceania Nations Cup qualification,Suva,Fiji,TRUE,1,,0,,0.129032258,0.095238095
13/04/2000,Vanuatu,New Caledonia,6,0,Oceania Nations Cup qualification,Suva,Fiji,TRUE,1,,0,,0.193548387,0
15/04/2000,Fiji,Solomon Islands,2,2,Oceania Nations Cup qualification,Suva,Fiji,FALSE,0,,1,,0.064516129,0.095238095
15/04/2000,Malawi,Mozambique,2,1,COSAFA Cup,Blantyre,Malawi,FALSE,1,,1,,0.064516129,0.047619048
15/04/2000,Papua New Guinea,Vanuatu,1,4,Oceania Nations Cup qualification,Suva,Fiji,TRUE,-1,,0,,0.032258065,0.19047619
16/04/2000,Antigua and Barbuda,Bermuda,0,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,FALSE,0,,1,,0,0
16/04/2000,Bahamas,Haiti,0,4,FIFA World Cup qualification,Nassau,Bahamas,FALSE,-1,,1,,0,0.19047619
16/04/2000,Barbados,Aruba,4,0,FIFA World Cup qualification,Bridgetown,Barbados,FALSE,1,,1,,0.129032258,0
16/04/2000,Belize,El Salvador,1,3,FIFA World Cup qualification,Orange Walk,Belize,FALSE,-1,,1,,0.032258065,0.142857143
16/04/2000,Dominican Republic,Trinidad and Tobago,0,1,FIFA World Cup qualification,San Cristóbal,Dominican Republic,FALSE,-1,,1,,0,0.047619048
16/04/2000,Nicaragua,Honduras,0,1,FIFA World Cup qualification,Diriamba,Nicaragua,FALSE,-1,,1,,0,0.047619048
16/04/2000,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1,0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,FALSE,1,,1,,0.032258065,0
16/04/2000,Suriname,Cuba,0,0,FIFA World Cup qualification,Paramaribo,Suriname,FALSE,0,,1,,0,0
16/04/2000,Uganda,Kenya,2,2,Friendly,Kampala,Uganda,FALSE,0,,1,,0.064516129,0.095238095
19/04/2000,Cameroon,Somalia,3,0,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE,1,,1,,0.096774194,0
19/04/2000,Mali,Burkina Faso,2,1,Friendly,Bamako,Mali,FALSE,1,,1,,0.064516129,0.047619048
21/04/2000,Algeria,Cape Verde,2,0,FIFA World Cup qualification,Annaba,Algeria,FALSE,1,,1,,0.064516129,0
22/04/2000,Gabon,Madagascar,1,0,FIFA World Cup qualification,Libreville,Gabon,FALSE,1,,1,,0.032258065,0
22/04/2000,Kenya,Malawi,0,0,FIFA World Cup qualification,Nairobi,Kenya,FALSE,0,,1,,0,0
22/04/2000,Morocco,Gambia,2,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE,1,,1,,0.064516129,0
22/04/2000,Namibia,Seychelles,3,0,FIFA World Cup qualification,Windhoek,Namibia,FALSE,1,,1,,0.096774194,0
22/04/2000,Nigeria,Eritrea,4,0,FIFA World Cup qualification,Lagos,Nigeria,FALSE,1,,1,,0.129032258,0
22/04/2000,Sierra Leone,São Tomé and Príncipe,4,0,FIFA World Cup qualification,Freetown,Sierra Leone,FALSE,1,,1,,0.129032258,0
22/04/2000,South Africa,Lesotho,1,0,FIFA World Cup qualification,Bloemfontein,South Africa,FALSE,1,,1,,0.032258065,0
22/04/2000,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1,2,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE,-1,,1,,0.032258065,0.095238095
22/04/2000,Tunisia,Mauritania,3,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE,1,,1,,0.096774194,0
22/04/2000,Zambia,Botswana,1,0,FIFA World Cup qualification,Lusaka,Zambia,FALSE,1,,1,,0.032258065,0
23/04/2000,Angola,Eswatini,7,1,FIFA World Cup qualification,Luanda,Angola,FALSE,1,,1,,0.225806452,0.047619048
23/04/2000,Bermuda,Antigua and Barbuda,1,1,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,0,,1,,0.032258065,0.047619048
23/04/2000,Burkina Faso,Ethiopia,3,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,FALSE,1,,1,,0.096774194,0
23/04/2000,Cameroon,Somalia,3,0,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE,1,,1,,0.096774194,0
23/04/2000,Congo,Equatorial Guinea,2,1,FIFA World Cup qualification,Pointe-Noire,Congo,FALSE,1,,1,,0.064516129,0.047619048
23/04/2000,DR Congo,Djibouti,9,1,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE,1,,1,,0.290322581,0.047619048
23/04/2000,Egypt,Mauritius,4,2,FIFA World Cup qualification,Alexandria,Egypt,FALSE,1,,1,,0.129032258,0.095238095
23/04/2000,Ghana,Tanzania,3,2,FIFA World Cup qualification,Accra,Ghana,FALSE,1,,1,,0.096774194,0.095238095
23/04/2000,Guinea,Uganda,3,0,FIFA World Cup qualification,Conakry,Guinea,FALSE,1,,1,,0.096774194,0
23/04/2000,Ivory Coast,Rwanda,2,0,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE,1,,1,,0.064516129,0
23/04/2000,Liberia,Chad,0,0,FIFA World Cup qualification,Paynesville,Liberia,FALSE,0,,1,,0,0
23/04/2000,Mali,Libya,3,1,FIFA World Cup qualification,Bamako,Mali,FALSE,1,,1,,0.096774194,0.047619048
23/04/2000,Mozambique,Sudan,2,1,FIFA World Cup qualification,Maputo,Mozambique,FALSE,1,,1,,0.064516129,0.047619048
23/04/2000,Senegal,Benin,1,0,FIFA World Cup qualification,Dakar,Senegal,FALSE,1,,1,,0.032258065,0
23/04/2000,Togo,Guinea-Bissau,3,0,FIFA World Cup qualification,Lomé,Togo,FALSE,1,,1,,0.096774194,0
23/04/2000,Zimbabwe,Central African Republic,3,1,FIFA World Cup qualification,Harare,Zimbabwe,FALSE,1,,1,,0.096774194,0.047619048
25/04/2000,Hong Kong,China PR,0,1,Friendly,Victoria,Hong Kong,FALSE,-1,,1,,0,0.047619048
26/04/2000,Andorra,Belarus,2,0,Friendly,Sant Julià de Lòria,Andorra,FALSE,1,,1,,0.064516129,0
26/04/2000,Armenia,Georgia,0,0,Friendly,Yerevan,Armenia,FALSE,0,,1,,0,0
26/04/2000,Austria,Croatia,1,2,Friendly,Vienna,Austria,FALSE,-1,,1,,0.032258065,0.095238095
26/04/2000,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,FALSE,0,,1,,0.032258065,0.047619048
26/04/2000,Brazil,Ecuador,3,2,FIFA World Cup qualification,São Paulo,Brazil,FALSE,1,,1,,0.096774194,0.095238095
26/04/2000,Bulgaria,Ukraine,0,1,Friendly,Sofia,Bulgaria,FALSE,-1,,1,,0,0.047619048
26/04/2000,Chile,Peru,1,1,FIFA World Cup qualification,Santiago,Chile,FALSE,0,,1,,0.032258065,0.047619048
26/04/2000,Czech Republic,Israel,4,1,Friendly,Prague,Czech Republic,FALSE,1,,1,,0.129032258,0.047619048
26/04/2000,Denmark,Sweden,0,1,Friendly,Copenhagen,Denmark,FALSE,-1,,1,,0,0.047619048
26/04/2000,France,Slovenia,3,2,Friendly,Saint-Denis,France,FALSE,1,,1,,0.096774194,0.095238095
26/04/2000,Germany,Switzerland,1,1,Friendly,Kaiserslautern,Germany,FALSE,0,,1,,0.032258065,0.047619048
26/04/2000,Republic of Ireland,Greece,0,1,Friendly,Dublin,Republic of Ireland,FALSE,-1,,1,,0,0.047619048
26/04/2000,Italy,Portugal,2,0,Friendly,Reggio di Calabria,Italy,FALSE,1,,1,,0.064516129,0
26/04/2000,South Korea,Japan,1,0,Friendly,Seoul,South Korea,FALSE,1,,1,,0.032258065,0
26/04/2000,Liechtenstein,Faroe Islands,0,1,Friendly,Vaduz,Liechtenstein,FALSE,-1,,1,,0,0.047619048
26/04/2000,Lithuania,Latvia,2,1,Baltic Cup,Kaunas,Lithuania,FALSE,1,,1,,0.064516129,0.047619048
26/04/2000,Luxembourg,Estonia,1,1,Friendly,Luxembourg,Luxembourg,FALSE,0,,1,,0.032258065,0.047619048
26/04/2000,North Macedonia,Albania,1,0,Friendly,Prilep,North Macedonia,FALSE,1,,1,,0.032258065,0
26/04/2000,Netherlands,Scotland,0,0,Friendly,Arnhem,Netherlands,FALSE,0,,1,,0,0
26/04/2000,Northern Ireland,Hungary,0,1,Friendly,Belfast,Northern Ireland,FALSE,-1,,1,,0,0.047619048
26/04/2000,Norway,Belgium,0,2,Friendly,Oslo,Norway,FALSE,-1,,1,,0,0.095238095
26/04/2000,Paraguay,Uruguay,1,0,FIFA World Cup qualification,Asunción,Paraguay,FALSE,1,,1,,0.032258065,0
26/04/2000,Poland,Finland,0,0,Friendly,Poznań,Poland,FALSE,0,,1,,0,0
26/04/2000,Romania,Cyprus,2,0,Friendly,Constanţa,Romania,FALSE,1,,1,,0.064516129,0
26/04/2000,Russia,United States,2,0,Friendly,Moscow,Russia,FALSE,1,,1,,0.064516129,0
26/04/2000,San Marino,Moldova,0,1,Friendly,Serravalle,San Marino,FALSE,-1,,1,,0,0.047619048
26/04/2000,Venezuela,Argentina,0,4,FIFA World Cup qualification,Maracaibo,Venezuela,FALSE,-1,,1,,0,0.19047619
29/04/2000,Antigua and Barbuda,Dominica,3,2,Friendly,Road Town,British Virgin Islands,TRUE,1,,0,,0.096774194,0.095238095
29/04/2000,British Virgin Islands,Sint Maarten,0,0,Friendly,Road Town,British Virgin Islands,FALSE,0,,1,,0,0
29/04/2000,South Africa,Mauritius,3,0,COSAFA Cup,Rustenburg,South Africa,FALSE,1,,1,,0.096774194,0
30/04/2000,British Virgin Islands,Antigua and Barbuda,1,1,Friendly,Road Town,British Virgin Islands,FALSE,0,,1,,0.032258065,0.047619048
30/04/2000,Dominica,Sint Maarten,3,1,Friendly,Road Town,British Virgin Islands,TRUE,1,,0,,0.096774194,0.047619048
01/05/2000,Maldives,Sri Lanka,1,1,Friendly,Malé,Maldives,FALSE,0,,1,,0.032258065,0.047619048
01/05/2000,Jersey,Guernsey,1,0,Muratti Vase,St Helier,Jersey,FALSE,1,,1,,0.032258065,0
02/05/2000,Bangladesh,India,1,1,Friendly,Malé,Maldives,TRUE,0,,0,,0.032258065,0.047619048
04/05/2000,Cape Verde,Gambia,1,1,Amílcar Cabral Cup,Praia,Cape Verde,FALSE,0,,1,,0.032258065,0.047619048
04/05/2000,Maldives,Bangladesh,1,1,Friendly,Malé,Maldives,FALSE,0,,1,,0.032258065,0.047619048
05/05/2000,Guinea,Mali,3,1,Amílcar Cabral Cup,Praia,Cape Verde,TRUE,1,,0,,0.096774194,0.047619048
05/05/2000,Guinea-Bissau,Mauritania,1,0,Amílcar Cabral Cup,Praia,Cape Verde,TRUE,1,,0,,0.032258065,0
05/05/2000,India,Sri Lanka,0,1,Friendly,Malé,Maldives,TRUE,-1,,0,,0,0.047619048
06/05/2000,Cape Verde,Sierra Leone,1,0,Amílcar Cabral Cup,Praia,Cape Verde,FALSE,1,,1,,0.032258065,0
06/05/2000,Gambia,Senegal,1,1,Amílcar Cabral Cup,Praia,Cape Verde,TRUE,0,,0,,0.032258065,0.047619048
07/05/2000,Antigua and Barbuda,Saint Vincent and the Grenadines,2,1,FIFA World Cup qualification,St. John's,Antigua and Barbuda,FALSE,1,,1,,0.064516129,0.047619048
07/05/2000,Bangladesh,Sri Lanka,0,1,Friendly,Malé,Maldives,TRUE,-1,,0,,0,0.047619048
07/05/2000,Cuba,Barbados,1,1,FIFA World Cup qualification,Havana,Cuba,FALSE,0,,1,,0.032258065,0.047619048
07/05/2000,El Salvador,Guatemala,1,1,FIFA World Cup qualification,San Salvador,El Salvador,FALSE,0,,1,,0.032258065,0.047619048
07/05/2000,Guinea,Mauritania,1,1,Amílcar Cabral Cup,Praia,Cape Verde,TRUE,0,,0,,0.032258065,0.047619048
07/05/2000,Honduras,Panama,3,1,FIFA World Cup qualification,Tegucigalpa,Honduras,FALSE,1,,1,,0.096774194,0.047619048
07/05/2000,Mali,Guinea-Bissau,3,2,Amílcar Cabral Cup,Praia,Cape Verde,TRUE,1,,0,,0.096774194,0.095238095
07/05/2000,Trinidad and Tobago,Haiti,3,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE,1,,1,,0.096774194,0.047619048
08/05/2000,Cape Verde,Senegal,2,2,Amílcar Cabral Cup,Praia,Cape Verde,FALSE,0,,1,,0.064516129,0.095238095
08/05/2000,Gambia,Sierra Leone,2,2,Amílcar Cabral Cup,Praia,Cape Verde,TRUE,0,,0,,0.064516129,0.095238095
08/05/2000,Maldives,India,1,0,Friendly,Malé,Maldives,FALSE,1,,1,,0.032258065,0
09/05/2000,Guinea,Guinea-Bissau,2,1,Amílcar Cabral Cup,Praia,Cape Verde,TRUE,1,,0,,0.064516129,0.047619048
